,way_id,node_ids,node_id_for_coords,name,ref,operator,voltage,longitude,latitude,country_code
11659,70564912,"{842135648,842122604,842135035,842092383,842135648}",842135648,Brouillet,,ERDF,,6.147396696871611,45.847175639727496,FR
11660,70565072,"{842110127,842134644,842105628,842127784,842110127}",842110127,Les Mongets,,ERDF,,6.1494975868265795,45.8507494594596,FR
11661,70565384,"{842111833,842108077,842140627,842108214,842111833}",842111833,Les Daudes,,ERDF,,6.13809473193608,45.858622753599704,FR
11662,70566946,"{842111404,842113723,842098034,842130202,842111404}",842111404,Vignes du Bessard,,ERDF,,6.14022499680085,45.8795349371561,FR
11663,70566951,"{842101099,842110824,842131473,842096207,842101099}",842101099,Pompage Avollions,,ERDF,,6.14312529752715,45.8669839673263,FR
11664,70567128,"{842137834,842101044,842142418,842136122,842137834}",842137834,Letras,,ERDF,,6.13953733645085,45.874435671583,FR
11665,70567864,"{842113034,842110774,842105532,842138769,842113034}",842113034,Cret,,ERDF,,6.14078294042381,45.8700196616443,FR
11666,70568602,"{842142589,842128469,842139864,842089185,842142589}",842142589,La Planche,,ERDF,,6.142001684769781,45.8490608480842,FR
11667,70568850,"{842134777,842141289,842107007,842105959,842134777}",842134777,Vers Rives - Station refoulement 1,,ERDF,,6.146203195185129,45.85460716249761,FR
11668,70568868,"{842114122,842104634,842119251,842131850,842114122}",842114122,Le Clos,,ERDF,,6.13734814210345,45.8549330678323,FR
11669,70574085,"{842203825,842199216,842193396,842192751,842203825}",842203825,Reservoir Belevder,,ERDF,,6.13249283782431,45.8919110692272,FR
11670,70574104,"{842201112,2559096143,842202151,842199538,842199425,842201112}",842201112,Rafimidi,,ERDF,,6.11505734664331,45.8826965782451,FR
11671,70574188,"{842196522,842192679,842193367,842203887,842196522}",842196522,SPMR,,ERDF,,6.11676423551467,45.884500165832,FR
11672,70574292,"{842193020,842193035,842194953,842205792,842193020}",842193020,Bouverie,,ERDF,,6.11695243256669,45.8857125925183,FR
11673,70574298,"{842197484,842193067,842205643,842200402,842197484}",842197484,Television,,ERDF,,6.131042148471991,45.8834618688334,FR
11674,70574395,"{842193661,842201862,842202658,842196216,842193661}",842193661,Ecuer,,ERDF,,6.11499904598137,45.882210183634,FR
11675,70580921,"{842270131,842268350,842278944,842247059,842270131}",842270131,Refoulement 2,,ERDF,,6.21375255196367,45.842447883398506,FR
11676,70582181,"{842269069,842262262,842264106,842269303,842269069}",842269069,Grange 6E,,ERDF,,6.214290373324269,45.8444906343116,FR
11677,70582740,"{842248638,842276596,842272896,842264766,842248638}",842248638,Angon,,ERDF,,6.22453817442245,45.82641835619639,FR
11678,70582996,"{842266664,2938219200,842265200,842269087,842266664}",842266664,Refoulement N3,,ERDF,,6.2137141939010405,45.844264979822206,FR
11679,70583585,"{842270463,842258374,842262829,842275365,842270463}",842270463,Bise,,ERDF,,6.2112817357747,45.839157471813,FR
11680,70584261,"{842240891,842253923,842246590,842259470,842240891}",842240891,Pompage Bellerive,,ERDF,,6.21905117483552,45.832699243383296,FR
11681,70595762,"{842393171,842385219,842390583,842385301,842393171}",842393171,Chapel4A,,ERDF,,6.159117914698809,45.8351346545726,FR
11682,70596432,"{842431883,842386700,842422654,842456658,842431883}",842431883,Monetier,,ERDF,,6.15150927407384,45.8258025791614,FR
11683,70596525,"{842425690,842405630,842388083,842451693,842425690}",842425690,Port,,ERDF,,6.1722664656809405,45.8388922428223,FR
11684,70596947,"{842391505,842450710,842380965,842422277,842391505}",842391505,Clos Donjean,,ERDF,,6.166710834806299,45.8362529639899,FR
11685,70597186,"{842448396,842410692,842438317,842411571,842448396}",842448396,Precoeur,,ERDF,,6.15559768659493,45.827615336652,FR
11686,70597474,"{842389182,842427230,842393117,842406294,842389182}",842389182,Les bourrales,,ERDF,,6.16399495820782,45.826326149699796,FR
11687,70597924,"{842445766,842404657,842411052,842424097,842445766}",842445766,Laudon 3,,ERDF,,6.1631696759563,45.8335265603424,FR
11688,70598477,"{842383151,842390408,842438381,842387880,842383151}",842383151,Doucet,,ERDF,,6.159859024808201,45.8293999928473,FR
11689,70598757,"{842395289,842441673,842420814,842428219,842395289}",842395289,Vieille Eglise,,ERDF,,6.17669866346125,45.83739778713161,FR
11690,70599283,"{842385428,842403632,842387948,842383506,842385428}",842385428,Plage,,ERDF,,6.17290894077214,45.8425252944059,FR
11691,70600227,"{842426566,842391574,842430721,842446547,842406803,842412262,842426566}",842426566,Combes,,ERDF,,6.15691488629603,45.8362746815516,FR
11692,70600270,"{3137454029,3137453728,842419250,3137454030,842427570,842444042,3137454029}",3137454029,Hameau du Verger,,ERDF,,6.169955369949481,45.828729791079795,FR
11693,70704834,"{843323913,843324017,843323930,843323966,843324008,575056921,843323980,843323941,843323913}",843323913,Altenrheine,,EWR,,7.43445926766678,52.29905114773721,DE
11694,70708336,"{843355134,843355059,843355145,843355186,843355134}",843355134,Apakšstacija „Cēsis”,,,,25.2973287959934,57.3049725921884,LV
